UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;ANO
UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;2019
BA;ANTONIO CARDOSO;1495;535;0;13;1;42;27;0;1;30;786;22;23;0;6;7;0;0;0;0;0;2;2019
BA;ANTONIO GONCALVES;1687;614;0;28;8;134;31;0;0;18;782;35;14;0;9;8;0;0;0;0;0;6;2019
BA;APORA;2959;859;0;54;1;147;48;0;0;39;1519;197;47;0;41;5;0;0;0;0;0;2;2019
BA;APUAREMA;1146;338;0;32;0;95;40;0;0;6;563;55;12;0;4;0;0;0;0;0;0;1;2019
BA;ARACAS;2238;1011;0;95;2;169;46;0;2;30;684;116;38;0;34;1;0;1;0;0;3;6;2019
BA;ARACATU;2878;1115;0;144;21;330;28;0;0;41;1040;82;37;0;10;23;0;0;0;0;2;5;2019
BA;ARACI;8693;3686;0;316;29;833;176;0;5;31;2978;415;81;0;79;22;0;0;0;0;4;38;2019
BA;ARAMARI;1433;586;0;43;5;96;35;0;3;7;570;48;20;0;8;5;0;0;0;0;0;7;2019
BA;ARATACA;1093;401;0;36;0;116;29;0;0;2;474;17;5;0;12;0;0;0;0;0;0;1;2019
BA;ARATUIPE;1432;459;0;46;0;92;51;0;0;12;711;26;20;0;14;0;0;0;0;0;1;0;2019
BA;AURELINO LEAL;1528;639;0;53;1;127;81;0;0;10;521;61;15;0;14;4;0;0;0;0;0;2;2019
BA;BAIANOPOLIS;2461;790;0;71;18;299;31;0;0;10;1014;107;46;0;45;23;0;1;0;0;0;6;2019
BA;BAIXA GRANDE;3670;1306;0;123;3;377;69;0;0;86;1498;103;61;0;32;1;0;0;0;0;1;10;2019
BA;BANZAE;1810;465;0;27;0;161;17;0;0;7;947;143;29;0;11;0;0;0;0;0;0;3;2019
BA;BARRA;6957;1484;0;105;6;798;188;0;8;42;3482;705;47;0;38;7;0;0;0;0;2;45;2019
BA;BARRA DA ESTIVA;7859;2750;0;323;18;1300;104;0;0;102;2652;419;81;0;39;26;0;0;0;2;1;42;2019
BA;BARRA DO CHOCA;5283;2207;0;158;8;579;111;0;4;243;1602;264;45;0;46;4;0;0;0;0;1;11;2019
BA;BARRA DO MENDES;2161;958;0;78;3;364;58;0;0;33;534;61;32;0;16;4;0;0;0;1;0;19;2019
BA;BARRA DO ROCHA;704;286;0;15;0;64;24;1;1;7;278;12;8;0;5;1;0;0;0;0;0;2;2019
BA;BARREIRAS;81888;30197;0;2544;793;8864;2052;0;166;248;25107;7055;504;0;1949;1429;28;5;0;7;29;911;2019
BA;BARRO ALTO;2182;919;0;60;12;249;23;0;0;21;776;63;31;0;5;18;0;0;0;0;1;4;2019
BA;BARRO PRETO;624;304;0;20;0;57;13;0;0;2;193;17;13;0;4;0;0;0;0;0;0;1;2019
BA;BARROCAS;4867;1902;0;122;3;243;57;0;2;15;2026;427;33;0;31;3;0;0;0;0;0;3;2019
BA;BELMONTE;2693;870;0;63;3;288;52;0;3;10;1070;223;41;0;52;7;0;0;0;0;1;10;2019
BA;BELO CAMPO;2751;1373;0;147;5;338;44;0;1;33;657;66;50;0;15;11;0;0;0;0;2;9;2019
BA;BIRITINGA;2588;1037;0;38;0;163;30;0;0;19;1194;41;39;0;22;0;0;0;0;0;0;5;2019
BA;BOA NOVA;1388;641;0;43;9;151;44;0;0;65;341;34;28;0;11;16;0;0;0;0;0;5;2019
BA;BOA VISTA DO TUPIM;2585;872;0;81;0;227;56;0;0;22;1172;98;27;0;29;0;0;0;0;0;0;1;2019
BA;BOM JESUS DA LAPA;23272;5483;0;547;68;2043;256;0;44;90;12872;1203;158;0;270;103;11;2;0;0;18;104;2019
BA;BOM JESUS DA SERRA;1124;465;0;47;0;138;32;0;0;70;331;13;25;0;3;0;0;0;0;0;0;0;2019
BA;BONINAL;3113;1335;0;112;11;493;49;0;1;37;892;91;44;0;12;23;0;0;0;0;1;12;2019
BA;BONITO;2161;1063;0;123;3;369;30;0;0;21;456;39;28;0;15;4;0;0;0;0;1;9;2019
BA;BOQUIRA;4867;1367;0;152;3;527;42;0;0;18;2463;197;77;0;8;4;0;0;0;0;1;8;2019
BA;BOTUPORA;2387;895;0;73;1;286;34;0;0;8;897;117;54;0;6;1;0;1;0;0;1;13;2019
BA;BREJOES;2439;1123;0;108;13;250;57;0;0;13;752;56;43;0;13;6;0;0;0;0;1;4;2019
BA;BREJOLANDIA;2032;410;0;37;3;172;14;0;0;8;1290;57;21;0;15;3;0;1;0;0;0;1;2019
BA;BROTAS DE MACAUBAS;1888;782;0;39;0;326;61;0;0;68;543;28;27;0;11;1;0;0;0;0;0;2;2019
BA;BRUMADO;39116;12476;0;1872;729;3728;407;0;16;289;15811;1739;374;0;307;1170;3;5;0;3;10;177;2019
BA;BUERAREMA;3499;1365;0;157;4;370;74;0;3;13;1303;97;56;0;41;3;0;0;0;0;3;10;2019
BA;BURITIRAMA;1566;466;0;47;0;294;36;0;1;18;603;63;27;0;5;0;0;0;0;0;1;5;2019
BA;CAATIBA;982;357;0;20;2;96;34;0;1;8;437;12;3;0;8;2;0;0;0;0;1;1;2019
BA;CABACEIRAS DO PARAGUACU;2645;816;0;108;8;197;25;0;1;30;1243;98;73;0;23;15;0;0;0;0;1;7;2019
BA;CACHOEIRA;5584;2606;0;135;6;393;229;0;3;129;1722;125;92;0;107;7;4;0;0;1;2;23;2019
BA;CACULE;8252;3015;0;438;38;1276;94;0;1;39;2759;395;56;0;62;41;0;0;0;1;1;36;2019
BA;CAEM;1773;630;0;35;0;162;23;0;0;27;836;22;22;0;14;0;0;0;0;0;0;2;2019
BA;CAETANOS;1410;432;0;101;4;197;10;0;0;15;600;23;20;0;3;2;0;0;0;0;1;2;2019
BA;CAETITE;17868;7610;0;626;101;2720;425;0;4;174;4681;914;178;0;147;193;0;1;0;1;0;93;2019
BA;CAFARNAUM;3301;1267;0;88;3;397;46;0;0;12;1322;81;55;0;12;6;0;0;0;0;0;12;2019
BA;CAIRU;886;268;0;25;1;164;42;0;4;19;292;15;12;0;18;0;0;0;0;0;5;21;2019
BA;CALDEIRAO GRANDE;2112;767;0;38;3;133;29;0;0;14;1039;51;22;0;14;2;0;0;0;0;0;0;2019
BA;CAMACAN;5960;2222;0;198;27;686;91;1;0;30;2249;265;53;0;82;34;1;0;0;0;1;20;2019
BA;CAMACARI;95505;46790;0;2543;1037;6448;3479;3;2015;543;23087;4191;1162;0;1666;1783;39;6;0;7;39;667;2019
BA;CAMAMU;5479;1866;0;197;7;566;164;1;0;53;2296;203;40;0;49;4;0;1;0;0;0;32;2019
BA;CAMPO ALEGRE DE LOURDES;2066;270;0;60;5;202;28;0;0;10;1346;110;19;0;1;9;0;0;0;0;0;6;2019
BA;CAMPO FORMOSO;16605;5823;0;361;108;2077;435;0;3;42;6819;501;128;0;76;176;3;0;0;0;2;51;2019
BA;CANAPOLIS;1919;313;0;25;4;228;16;0;0;35;1208;52;14;0;21;3;0;0;0;0;0;0;2019
BA;CANARANA;5423;2227;0;211;39;573;43;0;0;39;2015;102;51;0;23;75;0;1;0;0;2;22;2019
BA;CANAVIEIRAS;5376;1731;0;111;2;600;132;0;18;18;2363;242;21;0;87;1;0;0;0;1;15;34;2019
BA;CANDEAL;1034;291;0;33;0;61;16;0;0;29;524;33;25;0;20;0;0;0;0;0;2;0;2019
BA;CANDEIAS;26801;11630;0;884;1001;1503;735;2;32;398;5362;2166;413;0;348;2209;1;1;0;4;4;108;2019
BA;CANDIBA;3147;1429;0;85;3;458;25;0;0;1;937;150;25;0;15;10;0;0;0;0;1;8;2019
BA;CANDIDO SALES;5353;2348;0;337;28;741;88;0;4;68;1388;185;54;0;65;33;0;0;0;0;2;12;2019
BA;CANSANCAO;7086;2872;0;227;20;678;72;0;1;69;2528;379;92;0;110;19;0;0;0;0;1;18;2019
BA;CANUDOS;2621;931;0;68;2;284;33;0;1;12;1130;86;52;0;17;1;0;0;0;0;0;4;2019
BA;CAPELA DO ALTO ALEGRE;2645;877;0;91;11;163;25;0;0;33;1290;70;30;0;44;7;0;0;0;0;1;3;2019
BA;CAPIM GROSSO;14593;4594;0;695;128;1285;265;0;0;104;6117;797;115;0;257;176;0;0;0;0;4;56;2019
BA;CARAIBAS;1268;590;0;79;5;153;14;0;0;46;304;28;27;0;11;6;0;0;0;0;1;4;2019
BA;CARAVELAS;3154;1178;0;48;20;270;59;0;6;20;1048;288;38;0;63;103;0;0;0;0;1;12;2019
BA;CARDEAL DA SILVA;1241;549;0;33;0;96;8;0;1;13;456;37;26;0;15;1;0;0;0;0;0;6;2019
BA;CARINHANHA;5526;1552;0;126;19;590;71;0;1;56;2891;78;54;0;46;22;0;0;0;0;3;17;2019
BA;CASA NOVA;13672;3565;0;390;8;1684;149;0;2;234;6977;277;235;0;82;23;0;0;0;0;7;39;2019
BA;CASTRO ALVES;5727;1913;0;178;26;423;114;0;4;33;2440;373;87;0;90;33;0;0;0;0;2;11;2019
BA;CATOLANDIA;511;185;0;11;0;59;6;0;0;3;201;24;12;0;9;0;0;1;0;0;0;0;2019
BA;CATU;16535;7103;0;432;180;1247;483;2;8;146;4444;1492;141;0;472;306;1;0;0;10;7;61;2019
BA;CATURAMA;1871;680;0;54;3;199;11;0;0;10;826;52;20;0;5;5;0;0;0;0;2;4;2019
BA;CENTRAL;3161;1450;0;109;10;286;44;0;0;33;1112;66;17;0;6;14;0;0;0;0;2;12;2019
BA;CHORROCHO;1229;417;0;50;0;127;16;0;0;7;566;17;16;0;10;1;0;0;0;0;0;2;2019
BA;CICERO DANTAS;8455;2421;0;143;6;641;86;0;1;35;4070;805;70;0;126;10;0;0;0;0;15;26;2019
BA;CIPO;4975;1404;0;55;2;193;48;0;2;13;2491;563;25;0;164;3;0;0;0;0;7;5;2019
BA;COARACI;3846;1634;0;131;2;446;122;0;4;10;1241;143;36;0;63;1;0;0;0;0;1;12;2019
BA;COCOS;4569;1248;0;111;4;625;70;0;5;5;2286;119;47;0;27;11;0;0;0;0;1;10;2019
BA;CONCEICAO DA FEIRA;5044;1749;0;259;19;298;99;0;8;133;2164;194;21;0;30;50;0;0;0;0;3;17;2019
BA;CONCEICAO DO ALMEIDA;3486;1304;0;135;3;311;62;0;0;48;1369;170;43;0;31;3;0;0;0;0;0;7;2019
BA;CONCEICAO DO COITE;23766;9354;0;657;96;1813;399;0;11;170;8238;2298;167;0;330;121;1;0;0;0;9;102;2019
BA;CONCEICAO DO JACUIPE;11710;3666;0;417;219;809;288;0;37;170;4280;1366;38;0;177;184;0;0;0;0;19;40;2019
BA;CONDE;3507;1117;0;60;0;251;80;0;6;27;1612;251;29;0;54;3;0;0;0;0;1;16;2019
BA;CONDEUBA;3793;1529;0;129;14;456;49;0;2;57;1210;222;82;0;21;15;0;0;0;0;0;7;2019
BA;CONTENDAS DO SINCORA;869;261;0;38;1;86;7;0;0;11;412;32;12;0;8;0;0;0;0;0;0;1;2019
BA;CORACAO DE MARIA;5842;1854;0;132;17;449;102;0;4;59;2568;484;76;0;58;18;0;0;0;0;2;19;2019
BA;CORDEIROS;1606;654;0;43;4;194;38;0;0;18;551;52;23;0;15;2;0;0;0;0;0;12;2019
BA;CORIBE;2999;842;0;55;1;444;40;0;0;24;1448;67;32;0;23;6;0;6;0;0;1;10;2019
BA;CORONEL JOAO SA;1660;262;0;12;4;60;8;0;0;2;1221;55;26;0;3;5;0;0;0;0;0;2;2019
BA;CORRENTINA;8966;1925;0;170;23;999;132;0;11;43;4858;544;100;0;86;55;0;0;0;0;4;16;2019
BA;COTEGIPE;2055;481;0;64;1;276;32;0;0;24;900;223;29;0;22;0;0;0;0;0;0;3;2019
BA;CRAVOLANDIA;691;263;0;26;0;67;14;0;0;10;293;5;11;0;2;0;0;0;0;0;0;0;2019
BA;CRISOPOLIS;3652;1024;0;77;0;201;42;0;0;39;2010;184;49;0;20;0;0;0;0;0;2;4;2019
BA;CRISTOPOLIS;2659;936;0;74;12;447;32;0;1;16;879;149;39;0;48;20;0;0;0;0;0;6;2019
BA;CRUZ DAS ALMAS;30869;11080;0;1224;117;1972;543;0;80;398;12589;1914;117;0;492;181;0;2;0;0;12;148;2019
BA;CURACA;3799;933;0;109;1;464;42;0;1;58;2044;54;52;0;30;2;1;0;0;0;0;8;2019
BA;DARIO MEIRA;1169;472;0;22;1;127;36;0;0;25;468;5;5;0;5;1;0;0;0;0;0;2;2019
BA;DIAS D'AVILA;22928;11125;0;734;493;1375;698;0;581;171;4723;1024;445;0;481;935;3;2;0;3;14;121;2019
BA;DOM BASILIO;4439;1050;0;379;38;441;30;0;0;38;2303;60;42;0;5;42;0;0;0;0;2;9;2019
BA;DOM MACEDO COSTA;1046;372;0;15;0;67;47;0;3;27;458;33;10;0;11;0;0;0;0;0;0;3;2019
BA;ELISIO MEDRADO;1848;749;0;46;0;123;26;0;8;30;776;53;19;0;14;0;0;0;0;0;0;4;2019
BA;ENCRUZILHADA;2410;879;0;83;6;328;51;0;1;39;904;67;20;0;20;5;1;0;0;0;1;5;2019
BA;ENTRE RIOS;9164;3466;0;283;36;721;125;0;3;106;3315;690;154;0;184;37;0;0;0;0;7;37;2019
BA;ERICO CARDOSO;2162;685;0;46;2;281;44;0;0;20;1005;39;30;0;1;4;0;0;0;0;0;5;2019
BA;ESPLANADA;6713;2419;0;148;12;520;104;0;7;47;2519;652;115;0;127;19;0;0;0;0;5;19;2019
BA;EUCLIDES DA CUNHA;13953;4888;0;335;32;1140;255;0;5;105;5998;595;291;0;153;31;2;0;0;1;20;102;2019
BA;EUNAPOLIS;48669;16571;0;1514;233;4266;881;1;234;117;17031;5349;533;0;1333;334;14;1;0;1;40;216;2019
BA;FATIMA;2055;560;0;22;0;130;27;0;0;11;1104;157;26;0;12;0;0;0;0;0;2;4;2019
BA;FEIRA DA MATA;1132;367;0;21;0;111;13;0;2;11;567;18;12;0;8;1;0;0;0;0;0;1;2019
BA;FEIRA DE SANTANA;288664;128281;0;9313;2194;21815;7840;10;4673;1541;79231;21790;1468;0;5035;2814;147;18;0;19;203;2272;2019
BA;FILADELFIA;3578;1153;0;163;11;256;34;0;0;15;1780;79;36;0;35;11;0;0;0;0;0;5;2019
BA;FIRMINO ALVES;719;370;0;21;0;64;12;0;0;2;227;7;4;0;11;0;0;0;0;0;0;1;2019
BA;FLORESTA AZUL;1381;635;0;47;0;108;55;0;1;7;459;39;3;0;22;0;0;0;0;1;0;4;2019
BA;FORMOSA DO RIO PRETO;5052;1225;0;169;52;627;68;0;1;7;1982;699;37;0;68;88;1;0;0;0;4;24;2019
BA;GANDU;10321;3862;0;347;19;885;471;0;4;229;3797;492;38;0;83;22;0;24;0;0;9;39;2019
BA;GAVIAO;878;321;0;27;1;79;15;0;0;18;377;12;10;0;16;2;0;0;0;0;0;0;2019
BA;GENTIO DO OURO;1588;484;0;30;1;359;51;0;0;20;614;10;11;0;3;2;0;0;1;0;1;1;2019
BA;GLORIA;3601;1161;0;70;3;365;21;0;3;26;1763;107;53;0;21;2;0;0;0;0;0;6;2019
BA;GONGOGI;647;299;0;18;0;41;34;0;0;8;230;9;5;0;1;0;0;0;0;0;0;2;2019
BA;GOVERNADOR MANGABEIRA;6874;2658;0;283;16;391;96;0;4;53;2813;370;55;0;85;23;9;0;0;0;7;11;2019
BA;GUAJERU;1191;523;0;37;3;121;14;0;0;37;400;29;18;0;3;4;0;0;0;0;0;2;2019
BA;GUANAMBI;48287;16170;0;1407;183;5357;579;0;46;118;20196;3014;256;0;405;259;0;1;0;0;15;281;2019
BA;GUARATINGA;3636;1024;0;93;1;333;87;0;0;11;1843;166;42;0;30;2;0;0;0;0;2;2;2019
BA;HELIOPOLIS;1533;515;0;24;3;93;18;0;0;10;687;144;21;0;9;4;0;0;0;0;3;2;2019
BA;IACU;5388;1906;0;171;7;443;64;0;2;37;2367;285;49;0;40;10;0;0;0;0;0;7;2019
BA;IBIASSUCE;2780;1111;0;101;15;405;31;0;0;26;907;116;26;0;11;23;0;0;0;0;1;7;2019
BA;IBICARAI;4775;2168;0;149;13;416;177;0;12;26;1464;189;38;0;88;4;0;0;0;0;4;27;2019
BA;IBICOARA;5314;1692;0;293;13;814;74;0;1;117;2017;115;93;0;38;20;0;1;0;1;3;22;2019
BA;IBICUI;2658;934;0;61;2;271;64;0;3;28;1155;84;19;0;25;3;0;0;0;0;2;7;2019
BA;IBIPEBA;2354;1014;0;62;1;344;21;0;0;35;780;56;22;0;5;3;0;0;0;0;1;10;2019
BA;IBIPITANGA;4386;1168;0;105;14;512;44;0;2;41;2141;267;50;0;5;29;0;0;0;0;1;7;2019
BA;IBIQUERA;486;200;0;10;2;35;9;0;0;8;206;8;6;0;1;0;0;0;0;0;0;1;2019
BA;IBIRAPITANGA;2530;1085;0;73;5;280;137;0;1;63;782;56;26;0;13;4;0;0;0;0;1;4;2019
BA;IBIRAPUA;1867;624;0;109;21;180;26;0;1;7;700;95;15;0;56;23;0;1;0;0;0;9;2019
BA;IBIRATAIA;4221;1324;0;97;13;338;174;0;1;59;1936;180;23;0;37;25;1;0;0;0;1;12;2019
BA;IBITIARA;3796;1432;0;131;11;462;46;0;0;72;1455;91;62;0;14;16;0;0;0;0;0;4;2019
BA;IBITITA;2710;1377;0;63;1;269;56;1;0;18;843;36;29;0;13;0;0;0;0;0;1;3;2019
BA;IBOTIRAMA;10093;3200;0;305;51;1001;116;0;59;93;4157;750;43;0;168;94;0;0;0;0;18;38;2019
BA;ICHU;1846;637;0;45;0;111;18;0;0;26;890;63;19;0;36;0;0;0;0;0;1;0;2019
BA;IGAPORA;3170;1339;0;120;15;580;39;0;0;51;859;73;50;0;14;20;0;0;0;0;4;6;2019
BA;IGRAPIUNA;1705;458;0;54;2;139;44;0;0;39;902;29;26;0;4;1;0;1;0;0;0;6;2019
BA;IGUAI;3584;1270;0;73;1;402;95;0;0;54;1523;72;57;0;28;0;0;0;0;0;0;9;2019
BA;ILHEUS;44299;22141;0;887;88;3971;1594;0;180;213;12007;1418;313;0;867;130;0;2;0;9;73;406;2019
BA;INHAMBUPE;8754;2624;0;235;7;550;196;0;5;111;4013;730;122;0;112;16;0;0;0;0;12;21;2019
BA;IPECAETA;1734;682;0;32;8;99;30;1;0;13;751;36;56;0;9;14;0;1;0;0;0;2;2019
BA;IPIAU;14770;5173;0;449;19;1227;353;0;33;74;6039;1005;99;0;155;25;3;0;0;1;15;100;2019
BA;IPIRA;17353;4765;0;496;93;1550;214;0;15;85;9082;492;164;0;183;156;0;0;0;0;12;46;2019
BA;IPUPIARA;2496;670;0;91;6;468;59;0;0;34;1087;35;9;0;15;5;0;0;1;0;2;14;2019
BA;IRAJUBA;1138;451;0;48;3;135;21;0;0;8;399;41;23;0;7;1;0;0;0;0;0;1;2019
BA;IRAMAIA;1335;450;0;51;9;161;24;0;0;17;538;38;23;0;6;16;0;0;0;0;1;1;2019
BA;IRAQUARA;4589;2146;0;159;34;592;63;0;0;47;1349;60;57;0;24;44;0;0;0;0;3;11;2019
BA;IRARA;7093;2714;0;172;17;432;117;0;8;36;3040;369;94;0;61;22;0;0;0;0;4;7;2019
BA;IRECE;34034;12701;0;1156;123;3432;555;0;175;152;12739;1815;308;0;421;140;15;0;0;0;48;254;2019
BA;ITABELA;8405;2498;0;329;24;874;132;0;3;26;3492;646;135;0;176;28;0;0;0;0;4;38;2019
BA;ITABERABA;23750;7356;0;630;81;2000;446;0;157;129;9792;2612;118;0;234;102;3;1;0;0;12;77;2019
BA;ITABUNA;78787;35859;0;2067;242;6516;2176;7;837;108;22406;4847;796;0;1580;740;3;4;0;1;54;544;2019
BA;ITACARE;2783;1015;0;52;2;291;124;0;2;45;1049;90;12;0;45;0;0;0;0;0;7;49;2019
BA;ITAETE;2521;744;0;84;0;308;33;0;0;29;1211;65;30;0;13;0;0;0;0;0;2;2;2019
BA;ITAGI;1918;574;0;47;0;205;27;0;0;5;989;54;9;0;4;0;0;0;0;0;0;4;2019
BA;ITAGIBA;2070;748;0;42;1;230;64;0;2;65;801;71;22;0;14;1;0;0;0;0;0;9;2019
BA;ITAGIMIRIM;1390;564;0;54;10;165;25;0;2;5;433;47;10;0;57;12;0;1;0;0;1;4;2019
BA;ITAGUACU DA BAHIA;1452;637;0;36;2;154;8;0;1;16;560;14;9;0;9;3;0;0;0;0;0;3;2019
BA;ITAJU DO COLONIA;875;282;0;27;0;76;21;0;0;3;437;14;7;0;8;0;0;0;0;0;0;0;2019
BA;ITAJUIPE;4045;1830;0;89;5;315;255;0;8;35;1287;109;23;0;76;1;1;0;0;0;1;10;2019
BA;ITAMARAJU;22172;6946;0;512;48;2286;349;0;67;66;9356;1888;183;0;322;69;1;0;0;1;11;67;2019
BA;ITAMARI;1452;424;0;50;1;104;62;0;0;12;757;35;2;0;4;0;0;0;0;0;0;1;2019
BA;ITAMBE;3246;1395;0;87;1;319;112;0;4;75;1073;109;15;0;40;6;0;0;1;0;4;5;2019
BA;ITANAGRA;661;216;0;28;1;54;14;0;0;2;299;24;12;0;11;0;0;0;0;0;0;0;2019
BA;ITANHEM;4698;1620;0;74;10;631;53;0;1;12;2091;96;33;0;46;14;0;0;0;0;1;16;2019
BA;ITAPARICA;3135;1606;0;58;4;126;183;0;18;36;903;108;38;0;38;7;0;0;0;0;2;8;2019
BA;ITAPE;1570;587;0;39;2;131;35;0;2;1;722;24;5;0;18;0;0;0;0;0;0;4;2019
BA;ITAPEBI;1345;630;0;65;3;147;21;0;1;4;390;41;8;0;27;5;0;0;0;0;1;2;2019
BA;ITAPETINGA;20339;7839;0;527;28;1847;476;0;31;78;7990;1003;133;0;252;34;19;1;0;0;5;76;2019
BA;ITAPICURU;2190;654;0;66;6;157;50;0;1;20;1043;101;68;0;10;9;0;0;0;0;1;4;2019
BA;ITAPITANGA;943;351;0;13;0;94;25;0;0;6;422;17;5;0;7;0;0;0;0;0;1;2;2019
BA;ITAQUARA;1127;517;0;45;0;138;27;0;0;8;343;8;16;0;9;12;0;0;0;0;1;3;2019
BA;ITARANTIM;3350;1002;0;119;8;375;38;0;0;19;1660;59;8;0;41;13;0;0;0;0;2;6;2019
BA;ITATIM;4724;1550;0;262;63;393;73;0;0;38;1886;318;38;0;60;34;0;0;0;0;1;8;2019
BA;ITIRUCU;2946;1258;0;133;6;258;55;0;0;22;1016;136;25;0;21;10;0;0;0;0;0;6;2019
BA;ITIUBA;6440;2115;0;161;6;553;83;0;1;58;3031;280;95;0;41;5;0;0;0;0;1;10;2019
BA;ITORORO;3558;1480;0;104;1;406;114;0;2;36;1107;137;29;0;123;6;0;0;0;0;0;13;2019
BA;ITUACU;4546;1308;0;202;19;650;66;0;1;84;1870;210;68;0;25;27;0;0;0;0;2;14;2019
BA;ITUBERA;5896;1681;0;167;4;541;151;0;5;28;2825;363;46;0;54;4;0;0;0;1;0;26;2019
BA;IUIU;2181;551;0;55;4;235;23;0;1;17;1223;24;22;0;7;18;0;0;0;0;0;1;2019
BA;JABORANDI;2113;438;0;104;7;328;33;0;1;2;1100;25;35;0;17;17;0;0;0;0;0;6;2019
BA;JACARACI;2386;1200;0;58;6;342;51;0;0;21;598;46;39;0;5;8;0;0;0;0;0;12;2019
BA;JACOBINA;31822;11904;0;854;46;3254;619;0;5;173;12589;1412;302;0;395;66;11;0;0;0;24;168;2019
BA;JAGUAQUARA;13862;4827;0;690;49;1653;342;0;5;56;5491;433;87;0;107;54;0;1;0;0;6;61;2019
BA;JAGUARARI;8038;3132;0;325;21;891;233;0;5;107;2776;302;101;0;85;41;1;0;0;1;5;12;2019
BA;JAGUARIPE;1972;616;0;56;1;200;87;0;6;41;893;13;41;0;11;1;0;0;0;0;1;5;2019
BA;JANDAIRA;843;297;0;23;0;66;23;0;0;5;365;21;17;0;18;0;0;0;0;0;0;8;2019
BA;JEQUIE;68301;23191;0;2003;323;5081;1568;0;19;201;26628;7499;434;0;508;399;78;1;0;0;72;296;2019
BA;JEREMOABO;7596;2154;0;103;20;542;77;0;6;36;4261;208;65;0;77;32;0;0;0;0;3;12;2019
BA;JIQUIRICA;3513;1050;0;59;0;315;64;0;1;30;1842;108;26;0;15;0;0;0;0;0;1;2;2019
BA;JITAUNA;2091;764;0;42;1;239;46;0;0;16;865;80;25;0;8;0;0;0;0;0;0;5;2019
BA;JOAO DOURADO;5254;2413;0;177;1;530;52;0;0;52;1814;110;53;0;26;2;3;0;0;0;6;15;2019
BA;JUAZEIRO;103199;37902;0;2928;255;10055;2033;3;339;1070;41253;3985;1149;0;1082;495;15;4;0;2;40;589;2019
BA;JUCURUCU;1393;278;0;20;0;119;21;0;0;2;903;30;8;0;1;5;0;0;0;1;1;4;2019
BA;JUSSARA;3281;1172;0;75;0;335;34;0;1;26;1532;68;24;0;8;0;0;0;0;0;1;5;2019
BA;JUSSARI;878;306;0;18;0;102;15;0;0;2;407;15;5;0;8;0;0;0;0;0;0;0;2019
BA;JUSSIAPE;2261;573;0;67;0;281;23;0;0;39;1198;35;30;0;9;0;0;0;0;0;0;6;2019
BA;LAFAIETE COUTINHO;654;182;0;27;0;72;6;0;0;4;322;21;10;0;7;0;0;0;0;0;1;2;2019
BA;LAGEDO DO TABOCAL;1357;548;0;54;3;150;17;0;0;10;529;25;13;0;7;0;0;0;0;0;0;1;2019
BA;LAGOA REAL;2320;1009;0;103;9;482;43;0;1;33;541;29;41;0;13;12;0;0;0;0;1;3;2019
BA;LAJE;5064;1402;0;200;6;379;161;0;5;113;2488;196;58;0;39;8;0;0;0;0;0;9;2019
BA;LAJEDAO;815;392;0;9;1;82;9;0;0;1;243;21;14;0;37;2;0;0;0;0;0;4;2019
BA;LAJEDINHO;510;153;0;12;1;59;11;0;0;8;223;24;17;0;2;0;0;0;0;0;0;0;2019
BA;LAMARAO;1049;337;0;14;0;40;61;0;0;17;519;21;10;0;28;0;0;0;0;0;0;2;2019
BA;LAPAO;4913;2148;0;183;5;479;43;3;1;22;1816;85;59;0;44;7;0;0;0;0;1;17;2019
BA;LAURO DE FREITAS;81462;46087;0;2514;285;7704;4581;1;498;484;13019;1426;774;0;1798;421;12;11;0;14;67;1766;2019
BA;LENCOIS;2913;813;0;49;3;189;76;0;1;28;1552;116;7;0;42;4;1;0;0;0;7;25;2019
BA;LICINIO DE ALMEIDA;3034;1311;0;129;3;360;30;0;0;27;1035;87;23;0;13;3;0;0;0;0;1;12;2019
BA;LIVRAMENTO DE NOSSA SENHORA;17880;4706;0;573;37;2027;211;0;6;84;9514;355;160;0;64;51;0;1;0;0;20;71;2019
BA;LUIS EDUARDO MAGALHAES;52879;16943;0;2020;2269;6849;1248;0;30;147;11804;4277;292;0;1598;4473;21;6;0;8;35;859;2019
BA;MACAJUBA;1611;516;0;42;1;163;24;0;0;33;710;73;40;0;5;2;0;0;0;0;1;1;2019
BA;MACARANI;3417;1142;0;97;1;336;45;0;1;13;1686;39;21;0;21;3;0;0;0;1;0;11;2019
BA;MACAUBAS;12450;3629;0;289;20;1397;144;0;3;53;5686;836;278;0;35;22;0;1;0;0;1;56;2019
BA;MACURURE;772;256;0;28;1;110;10;0;0;5;326;10;15;0;6;1;0;0;0;0;0;4;2019
