UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;ANO
PI;BETANIA DO PIAUI;951;150;0;60;0;169;6;0;0;9;540;10;4;0;3;0;0;0;0;0;0;0;2016
PI;BOA HORA;994;130;0;22;0;76;6;1;0;2;643;103;10;0;1;0;0;0;0;0;0;0;2016
PI;BOCAINA;1222;294;0;12;0;97;6;0;3;9;692;103;4;0;0;0;0;0;0;0;1;1;2016
PI;BOM JESUS;10346;1664;0;304;70;1079;84;0;4;12;5546;1334;24;0;56;117;0;0;0;0;6;46;2016
PI;BOM PRINCIPIO DO PIAUI;860;164;0;10;0;50;13;0;0;4;548;57;10;0;3;0;0;1;0;0;0;0;2016
PI;BONFIM DO PIAUI;984;114;0;46;0;231;11;0;0;4;544;22;10;0;2;0;0;0;0;0;0;0;2016
PI;BOQUEIRAO DO PIAUI;1264;338;0;16;0;49;4;0;3;1;693;154;4;0;1;0;0;0;0;0;1;0;2016
PI;BRASILEIRA;1895;363;0;27;1;82;9;0;12;4;924;451;12;0;7;1;0;0;0;0;1;1;2016
PI;BREJO DO PIAUI;625;128;0;10;0;97;5;0;0;5;319;56;3;0;2;0;0;0;0;0;0;0;2016
PI;BURITI DOS LOPES;3659;807;0;49;1;145;31;0;2;10;2265;316;22;0;5;0;0;0;0;0;1;5;2016
PI;BURITI DOS MONTES;438;142;0;17;0;71;8;0;0;8;173;10;5;0;1;0;0;0;0;0;0;3;2016
PI;CABECEIRAS DO PIAUI;1599;312;0;29;2;82;5;0;3;2;954;181;26;0;2;0;0;0;0;0;1;0;2016
PI;CAJAZEIRAS DO PIAUI;480;43;0;6;0;27;1;0;3;0;361;36;3;0;0;0;0;0;0;0;0;0;2016
PI;CAJUEIRO DA PRAIA;1001;185;0;16;0;62;7;0;0;2;630;83;11;0;2;0;0;0;0;0;0;3;2016
PI;CALDEIRAO GRANDE DO PIAUI;529;203;0;33;0;42;2;0;0;12;211;12;9;0;0;5;0;0;0;0;0;0;2016
PI;CAMPINAS DO PIAUI;854;177;0;6;0;109;10;0;2;3;496;47;2;0;1;0;0;0;0;0;0;1;2016
PI;CAMPO ALEGRE DO FIDALGO;695;188;0;38;0;112;7;0;0;5;313;30;2;0;0;0;0;0;0;0;0;0;2016
PI;CAMPO GRANDE DO PIAUI;1266;344;0;56;1;120;11;0;0;10;645;69;4;0;2;4;0;0;0;0;0;0;2016
PI;CAMPO LARGO DO PIAUI;489;83;0;10;0;29;2;0;1;1;310;48;4;0;0;0;0;1;0;0;0;0;2016
PI;CAMPO MAIOR;23690;4103;0;463;18;936;178;1;187;37;13499;4005;85;0;65;21;1;0;0;0;51;40;2016
PI;CANAVIEIRA;216;33;0;2;0;25;1;0;0;1;146;6;1;0;1;0;0;0;0;0;0;0;2016
PI;CANTO DO BURITI;5285;1094;0;127;18;494;42;0;1;41;3065;334;22;0;17;17;0;0;0;0;1;12;2016
PI;CAPITAO DE CAMPOS;2104;503;0;41;1;92;12;0;6;5;1205;216;14;0;3;0;0;0;0;0;1;5;2016
PI;CAPITAO GERVASIO OLIVEIRA;323;88;0;26;0;50;2;0;0;0;128;21;8;0;0;0;0;0;0;0;0;0;2016
PI;CARACOL;1435;307;0;74;0;107;13;0;0;4;827;96;6;0;0;1;0;0;0;0;0;0;2016
PI;CARAUBAS DO PIAUI;915;163;0;23;0;72;5;0;2;3;581;57;7;0;1;0;0;1;0;0;0;0;2016
PI;CARIDADE DO PIAUI;506;142;0;20;0;51;1;0;0;2;274;8;7;0;1;0;0;0;0;0;0;0;2016
PI;CASTELO DO PIAUI;4251;667;0;81;10;309;35;0;2;15;2804;277;20;0;5;13;0;0;0;0;2;11;2016
PI;CAXINGO;698;119;0;13;0;45;2;0;0;2;462;44;7;0;2;0;0;1;0;0;0;1;2016
PI;COCAL;5085;1063;0;144;5;477;23;0;1;14;2470;824;22;0;12;7;0;0;0;0;5;18;2016
PI;COCAL DE TELHA;1117;217;0;13;0;50;2;1;4;4;635;184;4;0;2;0;0;0;0;0;0;1;2016
PI;COCAL DOS ALVES;727;225;0;7;1;100;8;0;0;5;263;109;4;0;2;0;0;0;0;0;0;3;2016
PI;COIVARAS;792;99;0;13;0;28;1;0;5;1;600;33;8;0;3;0;0;0;0;1;0;0;2016
PI;COLONIA DO GURGUEIA;935;219;0;17;1;59;6;1;0;13;552;49;3;0;10;2;0;0;0;1;1;1;2016
PI;COLONIA DO PIAUI;1325;242;0;15;0;82;8;0;1;7;886;71;8;0;5;0;0;0;0;0;0;0;2016
PI;CONCEICAO DO CANINDE;574;152;0;15;3;89;4;0;1;2;286;10;5;0;0;6;0;0;0;0;0;1;2016
PI;CORONEL JOSE DIAS;848;128;0;18;0;70;6;0;0;7;561;50;6;0;2;0;0;0;0;0;0;0;2016
PI;CORRENTE;7129;930;0;277;20;516;79;0;3;17;4226;948;38;0;35;24;0;0;0;0;1;15;2016
PI;CRISTALANDIA DO PIAUI;691;100;0;15;0;58;4;0;0;5;431;70;4;0;3;1;0;0;0;0;0;0;2016
PI;CRISTINO CASTRO;1978;367;0;43;5;143;13;0;3;5;1100;270;11;0;6;5;0;0;0;1;0;6;2016
PI;CURIMATA;2002;259;0;51;11;154;17;0;0;3;1219;266;7;0;5;7;0;0;0;0;1;2;2016
PI;CURRAIS;534;66;0;3;0;35;2;0;0;2;388;36;2;0;0;0;0;0;0;0;0;0;2016
PI;CURRAL NOVO DO PIAUI;408;87;0;17;0;51;1;0;0;4;241;4;3;0;0;0;0;0;0;0;0;0;2016
PI;CURRALINHOS;285;48;0;6;0;24;0;0;2;0;201;2;2;0;0;0;0;0;0;0;0;0;2016
PI;DEMERVAL LOBAO;3708;825;0;78;7;215;35;0;40;2;2255;185;33;0;15;8;0;0;0;0;4;6;2016
PI;DIRCEU ARCOVERDE;1252;229;0;88;1;93;9;0;0;11;749;67;4;0;0;1;0;0;0;0;0;0;2016
PI;DOM EXPEDITO LOPES;1894;596;0;72;18;150;43;0;0;8;810;154;6;0;16;17;2;0;0;0;0;2;2016
PI;DOM INOCENCIO;880;130;0;84;0;153;20;0;0;14;456;10;10;0;0;0;0;0;0;0;0;3;2016
PI;DOMINGOS MOURAO;356;60;0;4;0;46;2;0;0;0;210;29;5;0;0;0;0;0;0;0;0;0;2016
PI;ELESBAO VELOSO;3622;692;0;71;0;299;19;0;11;8;2246;255;11;0;6;0;0;0;0;0;2;2;2016
PI;ELISEU MARTINS;789;142;0;16;3;44;2;0;0;3;527;37;3;0;4;6;0;0;0;1;0;1;2016
PI;ESPERANTINA;11786;2005;0;230;35;686;72;0;4;21;6691;1900;62;0;17;32;1;1;0;0;12;17;2016
PI;FARTURA DO PIAUI;552;105;0;18;0;41;1;0;0;10;338;33;5;0;1;0;0;0;0;0;0;0;2016
PI;FLORES DO PIAUI;566;146;0;16;0;60;2;0;4;5;311;18;3;0;1;0;0;0;0;0;0;0;2016
PI;FLORESTA DO PIAUI;485;101;0;10;0;42;2;0;0;5;289;29;5;0;1;0;0;0;0;1;0;0;2016
PI;FLORIANO;36439;8857;0;1168;135;2570;382;0;141;107;18819;3654;79;0;198;198;4;0;0;0;23;104;2016
PI;FRANCINOPOLIS;869;121;0;19;0;61;9;0;2;8;537;108;2;0;1;0;0;0;0;1;0;0;2016
PI;FRANCISCO AYRES;701;132;0;9;0;49;4;0;1;11;411;75;6;0;3;0;0;0;0;0;0;0;2016
PI;FRANCISCO MACEDO;454;160;0;40;1;23;4;0;0;12;195;9;7;0;1;1;0;0;0;1;0;0;2016
PI;FRANCISCO SANTOS;1210;400;0;74;3;163;11;0;0;11;433;99;9;0;4;2;0;0;0;0;0;1;2016
PI;FRONTEIRAS;3110;708;0;114;57;223;36;0;1;22;1720;125;10;0;23;65;0;0;0;3;1;2;2016
PI;GEMINIANO;1596;308;0;39;3;75;23;0;0;13;989;122;11;0;5;5;0;0;0;1;1;1;2016
PI;GILBUES;1498;200;0;11;12;85;6;0;0;4;991;153;10;0;6;17;0;0;0;0;0;3;2016
PI;GUADALUPE;3415;696;0;98;5;285;20;0;5;14;1824;431;9;0;12;6;0;0;0;0;5;5;2016
PI;GUARIBAS;654;72;0;10;0;75;8;0;0;0;479;5;5;0;0;0;0;0;0;0;0;0;2016
PI;HUGO NAPOLEAO;1011;228;0;9;0;38;1;0;2;0;650;78;2;0;1;0;0;0;0;0;1;1;2016
PI;ILHA GRANDE;1867;269;0;15;0;58;11;0;7;7;1259;227;9;0;2;0;0;0;0;0;1;2;2016
PI;INHUMA;3323;904;0;111;7;375;45;0;5;8;1409;417;18;0;6;9;0;0;0;0;2;7;2016
PI;IPIRANGA DO PIAUI;1662;516;0;67;1;149;14;0;1;12;701;187;10;0;3;0;0;0;0;0;0;1;2016
PI;ISAIAS COELHO;721;99;0;19;0;69;9;0;0;1;474;40;6;0;3;0;0;0;0;0;0;1;2016
PI;ITAINOPOLIS;2270;457;0;60;2;187;25;0;0;27;1329;155;21;0;5;1;0;0;0;0;0;1;2016
PI;ITAUEIRA;2552;331;0;74;26;259;19;0;2;11;1536;216;5;0;17;51;0;0;0;0;2;3;2016
PI;JACOBINA DO PIAUI;1792;310;0;75;0;187;10;0;0;6;1154;41;1;0;5;1;0;0;0;0;2;0;2016
PI;JAICOS;3818;904;0;137;0;431;42;0;1;11;2031;226;12;0;17;0;0;0;0;0;2;4;2016
PI;JARDIM DO MULATO;541;98;0;11;0;43;1;0;0;1;305;75;3;0;2;0;0;1;0;0;1;0;2016
PI;JATOBA DO PIAUI;982;179;0;34;0;99;5;0;3;1;575;72;12;0;2;0;0;0;0;0;0;0;2016
PI;JERUMENHA;738;139;0;21;4;56;8;0;1;1;437;65;1;0;3;1;0;0;0;1;0;0;2016
PI;JOAO COSTA;411;54;0;6;0;20;0;0;0;0;306;21;3;0;0;0;0;0;0;1;0;0;2016
PI;JOAQUIM PIRES;1719;309;0;42;1;108;3;0;2;3;1117;120;11;0;2;1;0;0;0;0;0;0;2016
PI;JOCA MARQUES;708;66;0;7;0;44;2;0;0;0;546;36;5;0;2;0;0;0;0;0;0;0;2016
PI;JOSE DE FREITAS;10504;2031;0;134;3;497;69;0;44;13;6485;1120;55;0;35;5;1;1;0;0;6;5;2016
PI;JUAZEIRO DO PIAUI;654;114;0;23;0;55;1;0;0;1;416;36;5;0;1;0;0;0;0;1;0;1;2016
PI;JULIO BORGES;516;68;0;9;0;57;10;0;0;4;317;44;5;0;2;0;0;0;0;0;0;0;2016
PI;JUREMA;530;104;0;23;0;48;5;0;0;4;326;8;11;0;0;0;0;0;0;0;0;1;2016
PI;LAGOA ALEGRE;1204;230;0;13;0;78;7;0;4;3;755;90;22;0;2;0;0;0;0;0;0;0;2016
PI;LAGOA DE SAO FRANCISCO;1022;184;0;13;0;90;5;0;2;3;599;121;4;0;0;0;0;0;0;1;0;0;2016
PI;LAGOA DO BARRO DO PIAUI;529;117;0;33;0;132;18;0;0;6;198;14;10;0;1;0;0;0;0;0;0;0;2016
PI;LAGOA DO PIAUI;615;119;0;15;5;29;4;0;8;1;408;17;3;0;1;4;0;0;0;0;1;0;2016
PI;LAGOA DO SITIO;587;142;0;15;0;57;3;0;3;1;304;57;4;0;1;0;0;0;0;0;0;0;2016
PI;LAGOINHA DO PIAUI;712;146;0;6;0;38;13;0;3;0;429;72;4;0;1;0;0;0;0;0;0;0;2016
PI;LANDRI SALES;957;143;0;20;1;48;10;0;1;5;691;32;1;0;4;1;0;0;0;0;0;0;2016
PI;LUIS CORREIA;6072;1206;0;75;0;375;42;0;23;14;3661;571;49;0;31;1;2;0;0;0;5;17;2016
PI;LUZILANDIA;7291;906;0;100;4;500;40;0;8;12;5074;580;30;0;16;1;0;0;0;0;2;18;2016
PI;MADEIRO;864;93;0;11;0;45;1;0;1;3;650;56;3;0;0;0;0;0;0;1;0;0;2016
PI;MANOEL EMIDIO;792;141;0;16;1;89;7;0;0;3;458;66;6;0;3;1;0;0;0;1;0;0;2016
PI;MARCOLANDIA;3819;1351;0;539;17;357;57;0;0;57;1270;94;16;0;15;27;0;1;0;1;0;17;2016
PI;MARCOS PARENTE;746;122;0;12;0;47;3;0;3;2;488;61;2;0;5;0;0;0;0;1;0;0;2016
PI;MASSAPE DO PIAUI;657;139;0;24;0;79;3;0;0;1;395;10;4;0;2;0;0;0;0;0;0;0;2016
PI;MATIAS OLIMPIO;1204;240;0;37;5;105;5;0;1;7;732;52;8;0;3;6;0;0;0;0;1;2;2016
PI;MIGUEL ALVES;3465;463;0;55;0;203;21;0;3;6;2460;214;31;0;1;1;0;0;0;0;3;4;2016
PI;MIGUEL LEAO;223;45;0;4;1;9;1;0;0;0;157;4;1;0;0;0;0;0;0;1;0;0;2016
PI;MILTON BRANDAO;786;135;0;14;0;114;20;0;0;1;418;74;6;0;0;1;0;0;0;0;0;3;2016
PI;MONSENHOR GIL;1724;327;0;36;3;87;10;0;5;4;1140;87;7;0;8;5;0;0;0;0;3;2;2016
PI;MONSENHOR HIPOLITO;1232;434;0;50;0;217;13;0;0;11;447;40;7;0;11;0;0;0;0;0;0;2;2016
PI;MONTE ALEGRE DO PIAUI;1098;186;0;22;5;86;9;0;1;2;651;113;4;0;7;9;0;0;0;0;0;3;2016
PI;MORRO CABECA NO TEMPO;203;16;0;6;1;19;2;0;0;0;142;12;4;0;0;1;0;0;0;0;0;0;2016
PI;MORRO DO CHAPEU DO PIAUI;837;171;0;6;0;63;5;0;1;1;509;67;12;0;0;0;0;0;0;2;0;0;2016
PI;MURICI DOS PORTELAS;662;118;0;13;0;43;2;0;0;0;449;25;8;0;2;0;0;0;0;1;1;0;2016
PI;NAZARE DO PIAUI;1212;182;0;23;0;99;10;0;1;17;837;32;4;0;6;0;0;0;0;0;0;1;2016
PI;NAZARIA;757;179;0;22;1;54;3;0;27;0;427;26;11;0;1;2;0;0;0;0;1;3;2016
PI;NOSSA SENHORA DE NAZARE;896;220;0;17;0;49;5;0;1;5;480;106;13;0;0;0;0;0;0;0;0;0;2016
PI;NOSSA SENHORA DOS REMEDIOS;1192;112;0;12;0;54;4;0;0;4;898;102;5;0;0;0;0;0;0;1;0;0;2016
PI;NOVA SANTA RITA;690;136;0;3;0;71;2;0;0;7;449;17;4;0;1;0;0;0;0;0;0;0;2016
PI;NOVO ORIENTE DO PIAUI;1262;242;0;18;0;82;13;0;0;4;745;142;12;0;2;0;0;0;0;0;0;2;2016
PI;NOVO SANTO ANTONIO;533;86;0;15;0;47;1;0;1;1;360;15;5;0;0;0;0;0;0;1;1;0;2016
PI;OEIRAS;13659;2419;0;365;80;957;108;0;50;67;7808;1476;47;0;80;147;0;0;0;1;6;48;2016
PI;OLHO D'AGUA DO PIAUI;670;92;0;7;0;26;3;0;0;1;454;82;3;0;0;0;0;0;0;1;0;1;2016
PI;PADRE MARCOS;1513;451;0;107;2;183;19;0;0;9;627;85;7;0;18;3;0;0;0;0;0;2;2016
PI;PAES LANDIM;526;132;0;9;0;57;6;0;1;6;272;40;2;0;0;0;0;0;0;1;0;0;2016
PI;PAJEU DO PIAUI;378;80;0;13;0;60;5;0;0;6;183;25;4;0;2;0;0;0;0;0;0;0;2016
PI;PALMEIRA DO PIAUI;975;203;0;41;1;129;12;0;1;3;519;56;6;0;0;2;0;0;0;0;0;2;2016
PI;PALMEIRAIS;1505;275;0;21;0;85;10;0;7;3;998;94;10;0;0;0;0;1;0;0;1;0;2016
PI;PAQUETA;609;161;0;21;0;39;8;0;0;6;341;26;7;0;0;0;0;0;0;0;0;0;2016
PI;PARNAGUA;1029;80;0;21;1;48;3;0;0;5;766;91;5;0;5;4;0;0;0;0;0;0;2016
PI;PARNAIBA;81025;21352;0;1288;97;4062;960;5;187;113;40191;11225;301;0;399;151;29;2;0;2;172;489;2016
PI;PASSAGEM FRANCA DO PIAUI;565;111;0;13;0;30;6;0;1;2;381;13;5;0;1;0;0;0;0;1;1;0;2016
PI;PATOS DO PIAUI;811;162;0;24;0;125;8;0;0;3;468;10;9;0;2;0;0;0;0;0;0;0;2016
PI;PAU D'ARCO DO PIAUI;589;83;0;9;0;38;1;0;3;0;413;34;7;0;0;0;0;0;0;1;0;0;2016
PI;PAULISTANA;8165;1254;0;359;9;701;61;0;0;46;5277;349;67;0;25;10;0;0;0;0;0;7;2016
PI;PAVUSSU;494;80;0;13;0;47;7;0;0;5;305;29;2;0;3;2;0;0;0;0;1;0;2016
PI;PEDRO II;9350;1768;0;142;5;919;117;0;5;42;4774;1515;26;0;13;6;0;0;0;0;5;13;2016
PI;PEDRO LAURENTINO;317;92;0;5;0;23;2;0;0;0;180;12;2;0;0;0;0;0;0;1;0;0;2016
PI;PICOS;52120;13142;0;1820;180;3432;551;2;36;150;26239;5711;103;0;193;288;25;1;0;1;80;166;2016
PI;PIMENTEIRAS;1169;240;0;51;0;114;5;0;4;9;664;70;7;0;3;1;0;0;0;0;0;1;2016
PI;PIO IX;2433;533;0;108;0;324;19;0;0;14;1270;123;18;0;18;1;0;0;0;0;1;4;2016
PI;PIRACURUCA;10145;1872;0;288;22;657;69;0;23;24;5594;1413;53;0;36;49;0;0;0;0;17;28;2016
PI;PIRIPIRI;27367;5158;0;411;8;1238;222;0;145;63;14839;4962;166;0;65;12;2;1;0;1;11;63;2016
PI;PORTO;1190;151;0;12;0;61;10;0;2;4;811;132;5;0;1;0;0;0;0;1;0;0;2016
PI;PORTO ALEGRE DO PIAUI;248;36;0;12;0;17;2;0;0;4;164;10;2;0;1;0;0;0;0;0;0;0;2016
PI;PRATA DO PIAUI;432;81;0;13;0;24;3;0;4;1;280;22;2;0;1;0;0;0;0;1;0;0;2016
PI;QUEIMADA NOVA;1220;232;0;103;0;186;19;0;0;7;602;37;32;0;2;0;0;0;0;0;0;0;2016
PI;REDENCAO DO GURGUEIA;1446;169;0;18;1;76;6;0;0;2;1074;81;16;0;3;0;0;0;0;0;0;0;2016
PI;REGENERACAO;4118;747;0;91;10;298;26;0;4;10;2335;548;16;0;11;17;0;0;0;0;0;5;2016
PI;RIACHO FRIO;427;33;0;7;0;29;2;0;0;3;303;43;5;0;2;0;0;0;0;0;0;0;2016
PI;RIBEIRA DO PIAUI;165;27;0;9;0;32;3;0;0;3;70;14;2;0;4;0;0;0;0;1;0;0;2016
PI;RIBEIRO GONCALVES;950;118;0;27;4;74;5;0;0;1;513;192;4;0;2;9;0;0;0;0;1;0;2016
PI;RIO GRANDE DO PIAUI;936;212;0;27;3;69;5;0;0;8;535;55;6;0;6;9;0;0;0;0;0;1;2016
PI;SANTA CRUZ DO PIAUI;1022;282;0;29;0;92;8;0;0;20;547;35;5;0;2;0;0;0;0;1;1;0;2016
PI;SANTA CRUZ DOS MILAGRES;524;80;0;7;1;29;4;0;2;1;345;51;3;0;0;0;0;0;0;1;0;0;2016
PI;SANTA FILOMENA;691;35;0;29;3;46;1;0;0;0;454;112;4;0;0;5;0;0;0;0;0;2;2016
PI;SANTA LUZ;873;159;0;11;0;57;5;0;0;1;526;109;4;0;0;0;0;0;0;1;0;0;2016
PI;SANTA ROSA DO PIAUI;842;107;0;16;0;59;7;0;1;8;481;147;11;0;2;1;0;0;0;1;0;1;2016
PI;SANTANA DO PIAUI;1158;156;0;30;1;58;5;0;0;14;769;111;14;0;0;0;0;0;0;0;0;0;2016
PI;SANTO ANTONIO DE LISBOA;1162;363;0;52;9;161;10;0;0;14;469;65;6;0;1;12;0;0;0;0;0;0;2016
PI;SANTO ANTONIO DOS MILAGRES;276;62;0;3;0;12;2;0;0;3;174;16;2;0;0;0;0;0;0;0;0;2;2016
PI;SANTO INACIO DO PIAUI;618;131;0;14;0;44;5;0;2;5;370;43;2;0;1;0;0;0;0;1;0;0;2016
PI;SAO BRAZ DO PIAUI;560;118;0;35;1;62;6;0;1;3;312;17;5;0;0;0;0;0;0;0;0;0;2016
PI;SAO FELIX DO PIAUI;538;124;0;7;0;32;5;0;0;2;306;57;3;0;1;0;0;0;0;1;0;0;2016
PI;SAO FRANCISCO DE ASSIS DO PIAU;675;132;0;25;0;106;4;0;0;8;384;10;4;0;0;2;0;0;0;0;0;0;2016
PI;SAO FRANCISCO DO PIAUI;702;111;0;12;0;38;2;0;0;12;483;33;8;0;2;0;0;0;0;0;0;1;2016
PI;SAO GONCALO DO GURGUEIA;290;34;0;4;2;19;1;0;0;1;205;20;1;0;2;1;0;0;0;0;0;0;2016
PI;SAO GONCALO DO PIAUI;1355;249;0;17;1;61;5;0;3;3;844;158;4;0;3;3;0;0;0;1;1;2;2016
PI;SAO JOAO DA CANABRAVA;887;183;0;23;0;94;7;0;0;13;500;62;5;0;0;0;0;0;0;0;0;0;2016
PI;SAO JOAO DA FRONTEIRA;324;87;0;6;3;32;1;0;1;2;150;32;7;0;0;2;0;0;0;1;0;0;2016
PI;SAO JOAO DA SERRA;1068;142;0;22;0;50;3;0;4;0;737;107;1;0;1;0;0;0;0;0;1;0;2016
PI;SAO JOAO DA VARJOTA;642;157;0;5;0;36;5;0;1;8;388;35;5;0;1;0;0;0;0;0;1;0;2016
PI;SAO JOAO DO ARRAIAL;981;147;0;13;0;77;6;0;1;4;632;87;7;0;0;0;0;0;0;0;6;1;2016
PI;SAO JOAO DO PIAUI;5574;1064;0;124;6;469;40;0;4;29;3214;583;21;0;5;10;0;0;0;0;0;5;2016
PI;SAO JOSE DO DIVINO;919;170;0;27;4;59;4;0;3;5;592;45;4;0;0;4;0;0;0;2;0;0;2016
PI;SAO JOSE DO PEIXE;364;74;0;8;0;47;4;0;0;0;210;14;4;0;2;0;0;0;0;1;0;0;2016
PI;SAO JOSE DO PIAUI;1335;250;0;38;11;192;23;0;0;10;607;180;9;0;0;14;0;0;0;0;0;1;2016
PI;SAO JULIAO;1001;257;0;39;7;76;5;0;0;11;535;50;5;0;7;8;0;0;0;1;0;0;2016
PI;SAO LOURENCO DO PIAUI;721;196;0;10;0;48;2;0;0;6;409;43;7;0;0;0;0;0;0;0;0;0;2016
PI;SAO LUIS DO PIAUI;635;124;0;12;0;72;6;0;0;5;383;30;2;0;0;0;0;0;0;1;0;0;2016
PI;SAO MIGUEL DA BAIXA GRANDE;472;92;0;11;0;35;2;0;0;3;279;43;4;0;0;0;0;0;0;2;0;1;2016
PI;SAO MIGUEL DO FIDALGO;157;19;0;6;0;17;2;0;0;2;104;3;3;0;0;0;0;0;0;1;0;0;2016
PI;SAO MIGUEL DO TAPUIO;2473;333;0;41;0;297;25;0;0;5;1573;168;22;0;4;0;0;0;0;0;0;5;2016
PI;SAO PEDRO DO PIAUI;3051;479;0;55;3;165;16;0;6;5;2114;185;9;0;9;1;0;0;0;0;1;3;2016
PI;SAO RAIMUNDO NONATO;14763;3091;0;545;34;1266;158;0;2;110;8016;1350;77;0;33;36;0;0;0;1;2;42;2016
PI;SEBASTIAO BARROS;294;25;0;7;0;21;1;0;0;2;192;40;2;0;3;0;0;1;0;0;0;0;2016
PI;SEBASTIAO LEAL;872;169;0;36;10;61;6;0;0;2;435;127;3;0;4;16;0;0;0;1;2;0;2016
PI;SIGEFREDO PACHECO;1298;218;0;43;0;107;10;0;4;7;811;88;9;0;1;0;0;0;0;0;0;0;2016
PI;SIMOES;2142;393;0;109;4;199;38;0;0;13;1245;118;13;0;5;2;0;0;0;0;0;3;2016
PI;SIMPLICIO MENDES;3096;740;0;79;4;319;38;0;3;16;1589;276;11;0;6;12;0;0;0;0;2;1;2016
PI;SOCORRO DO PIAUI;437;92;0;8;0;68;11;0;1;4;227;22;3;0;0;0;0;0;0;1;0;0;2016
PI;SUSSUAPARA;2287;436;0;56;2;186;15;0;1;19;1197;361;6;0;2;2;0;0;0;0;2;2;2016
PI;TAMBORIL DO PIAUI;210;54;0;6;0;25;4;0;0;3;104;12;1;0;0;0;0;0;0;1;0;0;2016
PI;TANQUE DO PIAUI;479;90;0;15;0;34;4;0;2;4;275;47;4;0;2;1;0;0;0;1;0;0;2016
PI;TERESINA;453537;193264;0;11357;977;34746;10507;21;5066;1182;161021;22578;3389;0;2919;1440;129;33;0;12;513;4383;2016
PI;UNIAO;9700;1604;0;171;4;418;70;0;20;50;6305;931;66;0;48;2;0;0;0;1;5;5;2016
PI;URUCUI;8457;982;0;187;118;607;55;0;1;12;4921;1324;26;0;36;156;0;0;0;0;6;26;2016
PI;VALENCA DO PIAUI;7420;1670;0;181;10;576;78;0;44;39;3708;1029;36;0;18;14;0;0;0;0;6;11;2016
PI;VARZEA BRANCA;592;135;0;39;0;56;2;0;0;5;329;12;14;0;0;0;0;0;0;0;0;0;2016
PI;VARZEA GRANDE;726;112;0;13;0;66;3;0;0;4;410;115;3;0;0;0;0;0;0;0;0;0;2016
PI;VERA MENDES;614;139;0;19;1;58;7;0;0;6;353;21;4;0;4;1;0;0;0;0;0;1;2016
PI;VILA NOVA DO PIAUI;683;232;0;21;6;50;6;0;0;8;323;20;5;0;4;7;0;0;0;0;0;1;2016
PI;WALL FERRAZ;512;150;0;15;1;50;12;0;0;14;243;15;8;0;2;1;0;0;0;0;0;1;2016
PR;ABATIA;3576;1967;0;157;26;335;70;0;1;6;830;60;50;0;33;32;0;0;0;0;1;8;2016
PR;ADRIANOPOLIS;2753;1316;0;128;31;228;75;0;0;11;799;64;23;0;24;51;0;0;0;0;0;3;2016
PR;AGUDOS DO SUL;5234;2689;0;433;69;497;106;0;1;13;1070;79;31;0;117;116;0;0;0;0;2;11;2016
PR;ALMIRANTE TAMANDARE;52872;33717;0;1635;439;3266;1404;0;27;107;8550;1287;244;0;761;1282;1;2;0;12;6;132;2016
PR;ALTAMIRA DO PARANA;1754;815;0;53;3;255;32;0;1;4;537;22;16;0;10;4;0;0;0;0;0;2;2016
PR;ALTO PARAISO;1665;823;0;68;13;223;22;0;0;11;378;57;14;0;37;16;0;0;0;0;1;2;2016
PR;ALTO PARANA;7532;3829;0;316;52;750;202;0;3;18;1387;631;99;0;156;70;2;0;0;0;2;15;2016
PR;ALTO PIQUIRI;5082;2617;0;208;54;471;100;0;2;11;1201;210;48;0;88;55;0;0;0;0;1;16;2016
PR;ALTONIA;12643;6036;0;494;61;1194;174;0;10;32;3154;1026;57;0;296;83;0;0;0;1;0;25;2016
PR;ALVORADA DO SUL;5223;2652;0;338;101;610;85;0;40;11;655;378;62;0;94;168;0;0;0;1;2;26;2016
PR;AMAPORA;2293;1156;0;73;10;213;35;1;0;5;552;152;52;0;21;20;0;0;0;0;0;3;2016
PR;AMPERE;12132;6302;0;528;172;1081;249;0;2;20;2608;701;44;0;102;254;3;0;0;2;2;62;2016
PR;ANAHY;1743;775;0;102;1;231;22;0;0;2;551;39;7;0;10;1;0;0;0;0;0;2;2016
PR;ANDIRA;12949;6867;0;619;196;1209;300;0;13;18;2352;767;88;0;198;246;3;0;0;3;12;58;2016
PR;ANGULO;1589;774;0;85;12;217;25;0;2;3;311;84;13;0;41;22;0;0;0;0;0;0;2016
PR;ANTONINA;4857;2788;0;116;46;286;142;0;3;17;1022;215;48;0;90;52;0;0;0;3;9;20;2016
PR;ANTONIO OLINTO;3725;1994;0;222;14;342;67;0;1;8;897;87;37;0;36;16;0;0;0;0;0;4;2016
PR;APUCARANA;78636;45847;0;2636;673;6224;2133;0;55;392;14135;3596;329;0;1039;1000;29;7;0;4;24;513;2016
PR;ARAPONGAS;80691;42530;0;3435;845;5794;1968;0;301;278;14685;7898;185;0;1192;1111;9;8;0;6;30;416;2016
PR;ARAPOTI;13260;7386;0;688;205;1464;377;0;16;39;2115;395;83;0;188;249;0;0;0;2;6;47;2016
