UF;MUNICÍPIO;TOTAL;AUTOMÓVEL;BONDE;CAMINHÃO;CAMINHÃO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAFAFORMA;CICLOMOTOR;MICRO-ÔNIBUS;MOTOCICLETA;MOTONETA;ÔNIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEIRA;TRATOR RODAS;TRICICLO;UTILITÁRIO;ANO
SP;ALUMINIO;2416;1858;0;125;3;19;175;0;0;12;159;17;11;0;27;5;0;0;0;5;0;0;2001
SP;ALVARES FLORENCE;773;484;0;47;25;9;88;0;0;0;79;1;3;0;13;24;0;0;0;0;0;0;2001
SP;ALVARES MACHADO;4549;2868;0;297;39;60;552;0;11;5;597;9;8;0;54;48;0;1;0;0;0;0;2001
SP;ALVARO DE CARVALHO;338;240;0;17;0;4;36;0;0;0;26;0;9;0;6;0;0;0;0;0;0;0;2001
SP;ALVINLANDIA;407;267;0;19;0;6;57;0;0;1;50;0;5;0;2;0;0;0;0;0;0;0;2001
SP;AMERICANA;71730;49783;0;2252;302;1093;6114;9;366;260;8035;1626;769;0;589;509;4;2;0;15;1;1;2001
SP;AMERICO BRASILIENSE;6174;3868;0;508;59;39;424;0;22;10;684;16;156;0;240;148;0;0;0;0;0;0;2001
SP;AMERICO DE CAMPOS;1395;949;0;106;2;8;133;0;2;3;156;2;13;0;20;0;0;1;0;0;0;0;2001
SP;AMPARO;23162;14417;0;1014;46;283;1991;1;34;91;4649;315;74;0;156;82;1;2;0;3;3;0;2001
SP;ANALANDIA;840;590;0;44;7;5;94;0;4;3;64;5;11;0;7;6;0;0;0;0;0;0;2001
SP;ANDRADINA;14348;9013;0;613;74;199;1294;1;96;14;2364;145;71;0;344;117;1;0;0;0;0;2;2001
SP;ANGATUBA;3956;2526;0;248;28;66;372;0;10;16;547;52;17;0;33;39;0;0;0;0;0;2;2001
SP;ANHEMBI;497;360;0;31;1;2;64;0;2;3;17;0;6;0;6;5;0;0;0;0;0;0;2001
SP;ANHUMAS;495;298;0;46;2;8;60;0;0;4;64;0;3;0;7;3;0;0;0;0;0;0;2001
SP;APARECIDA;9293;5421;9;711;64;144;1023;37;49;45;944;78;559;0;124;84;0;0;0;0;0;1;2001
SP;APARECIDA D'OESTE;1228;784;0;64;2;5;162;0;4;1;157;5;13;0;28;3;0;0;0;0;0;0;2001
SP;APIAI;3070;1810;0;201;72;33;313;0;1;15;497;13;32;0;11;69;0;0;0;3;0;0;2001
SP;ARACARIGUAMA;2125;1237;0;262;9;31;233;0;3;12;172;23;21;0;100;22;0;0;0;0;0;0;2001
SP;ARACATUBA;68776;35896;0;2283;333;740;4973;6;1878;119;18090;1839;546;0;1607;443;8;2;0;9;1;3;2001
SP;ARACOIABA DA SERRA;5531;3578;0;286;35;63;520;0;6;30;855;66;12;0;48;31;0;0;0;1;0;0;2001
SP;ARAMINA;958;684;0;57;28;4;104;0;0;3;27;2;13;0;11;25;0;0;0;0;0;0;2001
SP;ARANDU;659;455;0;33;0;3;77;0;0;1;70;8;7;0;5;0;0;0;0;0;0;0;2001
SP;ARAPEI;216;132;0;8;0;8;24;0;0;1;37;2;0;0;4;0;0;0;0;0;0;0;2001
SP;ARARAQUARA;71127;46733;0;2478;511;626;5480;26;770;215;10892;800;687;0;904;992;2;3;0;5;1;2;2001
SP;ARARAS;38569;25056;0;1718;141;413;2730;2;699;145;5962;769;155;0;453;316;1;0;0;5;0;4;2001
SP;ARCO-IRIS;230;135;0;13;0;2;37;0;1;1;30;0;11;0;0;0;0;0;0;0;0;0;2001
SP;AREALVA;1157;686;0;121;4;20;147;0;0;2;148;5;12;0;7;5;0;0;0;0;0;0;2001
SP;AREIAS;459;318;0;28;0;6;55;0;1;1;49;0;0;0;1;0;0;0;0;0;0;0;2001
SP;AREIOPOLIS;1414;986;0;81;25;8;118;0;7;6;98;4;21;0;32;28;0;0;0;0;0;0;2001
SP;ARIRANHA;2721;1169;0;361;119;22;211;0;4;6;133;6;88;0;225;376;0;0;0;1;0;0;2001
SP;ARTUR NOGUEIRA;10441;6784;0;578;37;113;1148;8;54;42;1277;180;93;0;86;40;0;0;0;1;0;0;2001
SP;ARUJA;18282;11727;0;1537;229;374;2165;18;14;112;1098;267;256;0;212;257;0;2;0;13;0;1;2001
SP;ASPASIA;346;205;0;19;1;2;42;0;1;1;55;0;2;0;14;4;0;0;0;0;0;0;2001
SP;ASSIS;30982;17990;0;1128;226;341;2523;3;592;60;6258;893;177;0;481;301;5;1;0;3;0;0;2001
SP;ATIBAIA;35864;23361;0;1590;122;640;3801;16;86;151;4855;590;164;0;343;135;4;1;0;4;0;1;2001
SP;AURIFLAMA;3854;2355;0;245;22;49;439;0;14;7;548;14;28;0;107;26;0;0;0;0;0;0;2001
SP;AVAI;489;322;0;40;1;4;55;0;1;5;37;0;13;0;8;3;0;0;0;0;0;0;2001
SP;AVANHANDAVA;1526;917;0;89;15;17;127;0;4;3;213;11;22;0;53;55;0;0;0;0;0;0;2001
SP;AVARE;22596;15047;0;971;79;351;2200;4;83;43;2531;446;228;0;493;116;0;1;0;1;0;2;2001
SP;BADY BASSITT;2908;1842;0;169;72;17;313;0;26;4;308;11;14;0;51;81;0;0;0;0;0;0;2001
SP;BALBINOS;186;135;0;3;0;0;24;0;0;0;11;1;5;0;4;3;0;0;0;0;0;0;2001
SP;BALSAMO;2060;1384;0;130;19;21;213;0;4;2;226;13;8;0;18;22;0;0;0;0;0;0;2001
SP;BANANAL;1468;1037;0;49;4;37;177;1;0;8;124;2;15;0;11;3;0;0;0;0;0;0;2001
SP;BARAO DE ANTONINA;287;200;0;16;1;1;26;0;0;0;34;0;6;0;1;2;0;0;0;0;0;0;2001
SP;BARBOSA;767;450;0;59;10;9;75;0;3;3;114;2;11;0;23;8;0;0;0;0;0;0;2001
SP;BARIRI;8951;5677;0;535;39;100;938;2;121;21;1171;103;61;0;120;60;3;0;0;0;0;0;2001
SP;BARRA BONITA;13468;8863;0;930;77;163;1199;0;141;45;981;274;152;1;372;263;2;2;0;0;2;1;2001
SP;BARRA DO CHAPEU;270;122;0;12;2;4;24;0;0;2;100;0;4;0;0;0;0;0;0;0;0;0;2001
SP;BARRA DO TURVO;262;148;0;32;0;2;37;0;0;2;30;0;10;0;1;0;0;0;0;0;0;0;2001
SP;BARRETOS;33156;19439;0;1490;131;427;2877;5;507;50;6599;876;281;0;289;173;5;3;0;3;0;1;2001
SP;BARRINHA;3834;2474;0;232;25;20;399;0;56;15;388;64;91;0;33;37;0;0;0;0;0;0;2001
SP;BARUERI;50639;35668;10;2591;185;747;4819;22;41;311;3809;1201;574;0;313;306;0;4;0;21;1;16;2001
SP;BASTOS;5223;3104;0;494;25;53;509;0;40;15;774;27;41;0;110;31;0;0;0;0;0;0;2001
SP;BATATAIS;16070;10900;0;762;70;200;1760;0;287;27;1412;75;113;0;288;175;0;1;0;0;0;0;2001
SP;BAURU;116633;82022;0;3728;400;1367;9946;14;235;308;13903;1401;816;0;1861;603;16;3;0;8;1;1;2001
SP;BEBEDOURO;23559;14585;0;1284;188;229;2064;0;407;44;3248;777;150;0;330;251;0;0;0;0;1;1;2001
SP;BENTO DE ABREU;455;240;0;58;5;5;37;1;1;3;44;1;8;0;50;2;0;0;0;0;0;0;2001
SP;BERNARDINO DE CAMPOS;2588;1792;0;210;8;24;293;0;22;8;149;18;14;0;35;15;0;0;0;0;0;0;2001
SP;BERTIOGA;4251;2547;0;289;4;94;442;2;7;26;525;120;51;0;127;7;0;0;0;10;0;0;2001
SP;BILAC;2078;1294;0;95;4;9;202;0;37;4;349;19;16;0;33;5;0;0;0;11;0;0;2001
SP;BIRIGUI;34991;17920;0;1104;121;277;2410;1;2680;19;8003;1687;91;0;560;116;2;0;0;0;0;0;2001
SP;BIRITIBA-MIRIM;3039;2237;0;209;1;26;320;0;7;8;157;12;13;0;37;3;0;0;0;9;0;0;2001
SP;BOA ESPERANCA DO SUL;2343;1531;0;267;19;20;261;0;9;8;109;17;45;0;16;41;0;0;0;0;0;0;2001
SP;BOCAINA;2669;1710;0;142;10;42;331;0;42;20;165;54;19;0;96;38;0;0;0;0;0;0;2001
SP;BOFETE;1252;852;0;96;22;13;152;0;0;5;62;4;9;0;15;22;0;0;0;0;0;0;2001
SP;BOITUVA;9820;6654;0;654;71;158;998;1;34;34;784;171;59;0;133;67;0;0;0;1;0;1;2001
SP;BOM JESUS DOS PERDOES;2927;1901;0;205;9;38;244;0;4;15;426;36;24;0;16;9;0;0;0;0;0;0;2001
SP;BOM SUCESSO DE ITARARE;198;90;0;32;12;0;20;0;2;2;21;0;2;0;1;16;0;0;0;0;0;0;2001
SP;BORA;89;50;0;6;0;0;16;0;0;0;13;0;2;0;2;0;0;0;0;0;0;0;2001
SP;BORACEIA;895;453;0;131;32;16;127;0;2;6;54;0;4;0;30;40;0;0;0;0;0;0;2001
SP;BORBOREMA;3245;1989;0;217;29;35;478;1;29;4;292;25;23;0;95;28;0;0;0;0;0;0;2001
SP;BOREBI;171;93;0;19;2;5;29;0;0;1;12;1;2;0;7;0;0;0;0;0;0;0;2001
SP;BOTUCATU;39709;28194;0;1125;102;451;3570;30;132;95;4127;554;365;0;750;204;1;0;0;7;2;0;2001
SP;BRAGANCA PAULISTA;43353;28003;0;1771;91;609;3747;4;148;145;7269;877;191;0;376;112;0;0;0;3;1;6;2001
SP;BRAUNA;868;568;0;43;6;6;125;0;6;1;71;4;15;0;16;7;0;0;0;0;0;0;2001
SP;BREJO ALEGRE;201;97;0;21;2;2;25;0;0;0;43;1;6;0;3;1;0;0;0;0;0;0;2001
SP;BRODOSQUI;5106;3130;0;333;75;38;919;0;70;15;307;62;27;0;54;76;0;0;0;0;0;0;2001
SP;BROTAS;5246;3349;0;333;130;55;702;1;28;19;281;42;51;0;80;171;3;0;0;0;0;1;2001
SP;BURI;2474;1516;0;216;27;53;269;0;12;10;271;13;16;0;26;44;0;0;0;1;0;0;2001
SP;BURITAMA;3308;1854;0;204;14;25;379;1;10;6;604;57;20;0;113;21;0;0;0;0;0;0;2001
SP;BURITIZAL;1047;597;0;69;18;11;136;0;3;7;118;3;11;0;34;40;0;0;0;0;0;0;2001
SP;CABRALIA PAULISTA;697;433;0;86;2;3;85;0;5;2;62;5;4;0;7;3;0;0;0;0;0;0;2001
SP;CABREUVA;7088;4526;0;658;45;115;730;0;12;63;715;105;34;0;50;30;1;1;0;3;0;0;2001
SP;CACAPAVA;20465;14490;0;537;55;212;1489;0;237;79;2802;260;81;0;148;70;0;0;0;5;0;0;2001
SP;CACHOEIRA PAULISTA;5476;3811;0;249;14;72;490;0;109;21;574;51;6;0;56;22;0;0;0;1;0;0;2001
SP;CACONDE;3564;2705;0;132;4;25;402;0;2;10;214;8;36;0;23;2;0;0;0;1;0;0;2001
SP;CAFELANDIA;3409;2472;0;202;7;25;358;1;15;6;230;11;27;0;46;9;0;0;0;0;0;0;2001
SP;CAIABU;510;378;0;17;0;2;44;0;1;1;55;0;10;0;1;1;0;0;0;0;0;0;2001
SP;CAIEIRAS;11055;7870;0;507;21;120;931;15;2;88;771;134;479;0;77;35;0;1;0;3;0;1;2001
SP;CAIUA;433;273;0;19;1;5;48;0;3;2;62;6;1;0;12;1;0;0;0;0;0;0;2001
SP;CAJAMAR;8961;6086;0;603;75;122;888;4;5;56;764;177;56;0;48;76;0;0;0;1;0;0;2001
SP;CAJATI;2908;1742;0;237;43;33;271;0;2;16;427;27;45;0;19;45;0;1;0;0;0;0;2001
SP;CAJOBI;1867;1133;0;242;28;24;208;0;12;3;93;7;57;0;22;37;0;0;0;1;0;0;2001
SP;CAJURU;5429;3719;0;321;46;66;608;1;17;9;312;145;59;0;69;55;0;0;0;2;0;0;2001
SP;CAMPINA DO MONTE ALEGRE;747;472;0;59;3;10;78;0;3;7;84;1;13;0;14;3;0;0;0;0;0;0;2001
SP;CAMPINAS;406001;309232;0;11864;1169;5105;33813;60;296;2156;28495;5633;2690;2;3410;1918;6;12;2;61;56;21;2001
SP;CAMPO LIMPO PAULISTA;11913;8797;0;389;37;120;977;1;7;67;1202;140;7;0;126;40;0;0;0;3;0;0;2001
SP;CAMPOS DO JORDAO;11402;8059;0;398;28;169;1101;6;20;75;1286;99;31;0;85;40;0;0;0;1;1;3;2001
SP;CAMPOS NOVOS PAULISTA;673;416;0;53;1;3;77;0;3;0;103;1;8;0;7;1;0;0;0;0;0;0;2001
SP;CANANEIA;756;476;0;42;2;14;83;0;1;4;97;14;10;0;9;3;0;0;0;0;0;1;2001
SP;CANAS;376;249;0;26;4;2;50;0;1;0;37;0;1;0;0;6;0;0;0;0;0;0;2001
SP;CANDIDO MOTA;6838;4096;0;536;61;52;818;0;124;4;786;156;35;0;104;65;0;1;0;0;0;0;2001
SP;CANDIDO RODRIGUES;730;491;0;73;5;7;81;0;4;3;43;0;2;0;13;8;0;0;0;0;0;0;2001
SP;CANITAR;329;207;0;49;4;6;25;0;0;0;15;0;8;0;11;4;0;0;0;0;0;0;2001
SP;CAPAO BONITO;8115;4822;0;692;115;104;901;4;8;45;989;193;87;0;54;99;0;0;0;1;0;1;2001
SP;CAPELA DO ALTO;2712;1586;0;259;14;27;326;0;4;5;431;22;10;0;19;9;0;0;0;0;0;0;2001
SP;CAPIVARI;12885;8705;0;845;122;177;1237;1;33;47;1001;115;162;0;205;233;0;0;0;0;1;1;2001
SP;CARAGUATATUBA;15084;8835;0;843;44;242;1350;4;14;47;2789;376;86;0;325;92;4;0;0;25;7;1;2001
SP;CARAPICUIBA;47214;36076;4;1164;70;210;3207;73;16;217;4040;1281;593;0;177;81;0;3;0;2;0;0;2001
SP;CARDOSO;2097;1387;0;143;21;18;248;1;9;3;161;11;22;0;42;30;0;0;0;1;0;0;2001
SP;CASA BRANCA;7277;4877;0;329;18;79;736;0;22;25;1015;21;59;0;76;20;0;0;0;0;0;0;2001
SP;CASSIA DOS COQUEIROS;480;359;0;13;0;4;82;0;0;3;15;0;4;0;0;0;0;0;0;0;0;0;2001
SP;CASTILHO;1636;1045;0;103;5;20;207;0;8;5;160;4;35;0;37;5;0;0;0;2;0;0;2001
SP;CATANDUVA;45819;27448;0;2114;458;525;3532;5;276;88;9228;412;283;0;834;604;4;2;0;5;1;0;2001
SP;CATIGUA;1164;861;0;98;2;6;65;0;6;2;74;7;19;0;16;8;0;0;0;0;0;0;2001
SP;CEDRAL;1722;1135;0;82;7;18;198;0;26;3;190;8;6;0;33;14;0;1;0;1;0;0;2001
SP;CERQUEIRA CESAR;3600;2510;0;220;41;38;393;0;6;9;245;9;34;0;49;44;0;0;0;0;0;2;2001
SP;CERQUILHO;9915;6687;0;622;73;114;877;2;36;33;1000;130;50;0;163;126;0;1;0;0;1;0;2001
SP;CESARIO LANGE;2756;1840;0;191;10;24;257;0;11;22;294;20;27;0;41;17;0;1;0;1;0;0;2001
SP;CHARQUEADA;2981;1879;0;266;11;22;317;0;5;12;178;7;42;0;146;96;0;0;0;0;0;0;2001
SP;CHAVANTES;2183;1504;0;137;10;31;236;0;27;7;123;4;29;0;55;19;0;0;0;0;1;0;2001
SP;CLEMENTINA;1372;810;0;123;11;10;129;0;20;1;176;6;20;0;50;16;0;0;0;0;0;0;2001
SP;COLINA;4037;2476;0;232;22;48;493;1;84;10;511;48;42;0;37;33;0;0;0;0;0;0;2001
SP;COLOMBIA;872;501;0;99;3;13;127;0;2;5;54;6;37;0;16;9;0;0;0;0;0;0;2001
SP;CONCHAL;5238;3210;0;459;56;51;592;1;37;17;596;26;100;0;44;49;0;0;0;0;0;0;2001
SP;CONCHAS;3683;2766;0;195;7;45;354;1;4;14;196;28;19;0;41;12;0;1;0;0;0;0;2001
SP;CORDEIROPOLIS;5406;3818;0;387;54;57;479;0;30;16;411;31;21;0;47;54;0;1;0;0;0;0;2001
SP;COROADOS;731;470;0;52;2;4;70;0;5;2;86;3;12;0;21;4;0;0;0;0;0;0;2001
SP;CORONEL MACEDO;468;299;0;42;6;3;36;0;0;3;53;1;15;0;6;4;0;0;0;0;0;0;2001
SP;CORUMBATAI;1024;623;0;104;25;14;112;0;8;7;87;4;4;0;12;24;0;0;0;0;0;0;2001
SP;COSMOPOLIS;13654;8947;0;550;71;104;1105;1;124;65;2036;255;156;0;113;126;0;0;0;0;1;0;2001
SP;COSMORAMA;1949;1235;0;113;30;11;207;0;5;6;250;6;13;0;34;39;0;0;0;0;0;0;2001
SP;COTIA;33013;24595;0;1315;50;535;3001;5;9;401;2005;635;130;0;276;47;0;1;0;4;0;4;2001
SP;CRAVINHOS;7317;4598;0;601;116;67;699;1;122;42;680;69;99;0;77;146;0;0;0;0;0;0;2001
SP;CRISTAIS PAULISTA;962;668;0;59;1;16;116;0;3;0;72;1;8;0;17;1;0;0;0;0;0;0;2001
SP;CRUZALIA;535;310;0;60;6;4;60;0;7;7;54;2;2;0;9;14;0;0;0;0;0;0;2001
SP;CRUZEIRO;15830;10988;0;448;77;167;1120;4;165;48;2356;170;30;0;125;130;1;0;0;0;0;1;2001
SP;CUBATAO;18838;10499;0;2179;513;141;1572;4;23;248;1573;299;413;0;317;919;0;0;0;137;0;1;2001
SP;CUNHA;3182;2056;0;162;0;27;231;0;3;10;675;3;7;0;8;0;0;0;0;0;0;0;2001
SP;DESCALVADO;8933;5936;0;623;102;80;874;1;54;34;713;135;107;0;119;151;0;1;0;2;1;0;2001
SP;DIADEMA;59151;43039;0;2512;187;446;4707;9;21;405;5716;1206;318;1;269;288;1;4;0;18;4;0;2001
SP;DIRCE REIS;279;152;0;34;1;0;25;0;0;2;59;0;4;0;1;1;0;0;0;0;0;0;2001
SP;DIVINOLANDIA;2947;1990;0;333;1;38;367;0;3;10;161;9;18;0;14;3;0;0;0;0;0;0;2001
SP;DOBRADA;995;703;0;58;0;10;86;0;5;1;65;3;38;0;21;5;0;0;0;0;0;0;2001
SP;DOIS CORREGOS;6280;4237;0;432;57;74;685;1;55;13;344;62;58;0;118;137;0;2;0;1;0;4;2001
SP;DOLCINOPOLIS;498;339;0;24;5;4;49;0;1;0;36;1;6;0;26;7;0;0;0;0;0;0;2001
SP;DOURADO;1960;1312;0;110;5;22;249;0;14;4;169;7;25;0;21;22;0;0;0;0;0;0;2001
SP;DRACENA;14349;8713;0;859;110;173;1479;2;283;25;2043;104;71;0;337;144;5;0;0;0;0;1;2001
SP;DUARTINA;2718;1807;0;179;3;42;325;0;14;6;259;21;24;0;34;4;0;0;0;0;0;0;2001
SP;DUMONT;1573;983;0;185;3;27;200;0;8;9;59;1;27;0;13;57;0;1;0;0;0;0;2001
SP;ECHAPORA;1047;708;0;79;6;15;138;1;5;0;62;0;17;0;8;8;0;0;0;0;0;0;2001
SP;ELDORADO;1330;737;0;139;4;33;153;0;0;5;209;8;23;0;14;4;1;0;0;0;0;0;2001
SP;ELIAS FAUSTO;1897;1102;0;224;9;39;205;0;8;5;185;11;20;0;17;72;0;0;0;0;0;0;2001
SP;ELISIARIO;502;344;0;38;2;4;43;0;1;2;60;1;3;0;2;2;0;0;0;0;0;0;2001
SP;EMBAUBA;432;257;0;67;2;3;56;0;1;0;12;1;19;0;12;2;0;0;0;0;0;0;2001
SP;EMBU;21585;15405;0;940;78;198;1949;20;2;306;1540;463;438;0;124;119;1;0;0;2;0;0;2001
SP;EMBU-GUACU;6601;4250;0;763;22;62;749;1;3;79;401;137;64;0;43;26;0;0;0;1;0;0;2001
SP;EMILIANOPOLIS;466;296;0;30;1;3;72;0;0;0;53;0;3;0;4;4;0;0;0;0;0;0;2001
SP;ENGENHEIRO COELHO;2322;1415;0;190;27;42;262;0;6;12;230;18;63;0;19;38;0;0;0;0;0;0;2001
SP;ESPIRITO SANTO DO PINHAL;12296;8673;0;452;37;163;1248;0;71;53;1197;239;48;0;52;61;0;0;0;1;0;1;2001
SP;ESPIRITO SANTO DO TURVO;570;361;0;76;0;4;75;0;1;5;23;1;7;0;7;10;0;0;0;0;0;0;2001
SP;ESTIVA GERBI;2315;1366;0;188;33;25;196;0;25;4;345;41;8;0;26;58;0;0;0;0;0;0;2001
SP;ESTRELA D'OESTE;2156;1397;0;165;27;20;228;0;5;4;183;23;10;0;70;24;0;0;0;0;0;0;2001
SP;ESTRELA DO NORTE;256;199;0;11;0;2;24;0;0;2;13;0;4;0;1;0;0;0;0;0;0;0;2001
SP;EUCLIDES DA CUNHA PAULISTA;631;361;0;56;3;7;80;0;0;1;85;7;18;0;11;2;0;0;0;0;0;0;2001
SP;FARTURA;2925;2133;0;180;6;29;331;1;3;12;171;12;10;0;24;11;0;0;0;2;0;0;2001
SP;FERNANDO PRESTES;1545;1025;0;181;3;9;190;0;1;5;89;4;9;0;19;10;0;0;0;0;0;0;2001
SP;FERNANDOPOLIS;21467;12908;0;996;146;222;1912;1;226;31;3516;651;119;1;502;232;1;0;0;2;0;1;2001
SP;FERNAO;227;136;0;12;3;3;33;0;0;0;30;1;3;0;2;4;0;0;0;0;0;0;2001
SP;FERRAZ DE VASCONCELOS;12365;9286;0;533;31;87;1213;26;7;55;696;163;143;0;91;28;0;0;0;4;0;2;2001
SP;FLORA RICA;279;204;0;16;1;2;22;0;0;0;16;0;4;0;12;1;0;1;0;0;0;0;2001
SP;FLOREAL;886;610;0;43;7;8;76;0;1;1;102;3;5;0;22;8;0;0;0;0;0;0;2001
SP;FLORIDA PAULISTA;2194;1462;0;205;17;19;211;1;21;6;112;0;50;0;60;30;0;0;0;0;0;0;2001
SP;FLORINEA;425;283;0;33;1;5;35;1;2;1;48;5;5;0;3;3;0;0;0;0;0;0;2001
SP;FRANCA;98232;66456;0;2089;162;810;8314;20;802;120;16753;1022;344;0;1034;270;13;3;0;11;0;9;2001
SP;FRANCISCO MORATO;7346;5441;0;275;10;35;586;31;2;68;684;84;93;0;32;4;0;0;0;0;1;0;2001
SP;FRANCO DA ROCHA;10950;8223;0;350;7;72;796;0;2;61;1131;170;67;0;52;12;0;0;0;7;0;0;2001
SP;GABRIEL MONTEIRO;606;353;0;35;4;14;78;0;0;1;92;1;5;0;20;3;0;0;0;0;0;0;2001
SP;GALIA;1138;746;0;87;8;8;117;1;5;4;124;7;11;0;10;10;0;0;0;0;0;0;2001
SP;GARCA;11360;7508;0;585;39;137;1141;2;122;35;1454;58;65;0;157;56;0;0;0;1;0;0;2001
SP;GASTAO VIDIGAL;758;491;0;53;2;4;68;0;1;1;111;0;10;0;14;3;0;0;0;0;0;0;2001
SP;GAVIAO PEIXOTO;541;358;0;32;0;7;63;0;0;2;52;0;18;0;7;2;0;0;0;0;0;0;2001
SP;GENERAL SALGADO;2683;1719;0;181;46;16;265;0;13;3;202;6;32;0;137;62;0;0;0;1;0;0;2001
SP;GETULINA;1699;1208;0;121;1;10;201;0;0;7;101;2;26;0;20;2;0;0;0;0;0;0;2001
SP;GLICERIO;614;369;0;58;5;8;60;0;3;2;80;0;15;0;8;6;0;0;0;0;0;0;2001
SP;GUAICARA;1181;777;0;45;2;8;111;0;3;3;166;6;8;0;44;7;1;0;0;0;0;0;2001
SP;GUAIMBE;837;552;0;86;4;5;113;0;1;3;46;3;12;0;9;3;0;0;0;0;0;0;2001
SP;GUAIRA;9248;5383;0;749;85;161;1103;0;66;17;822;266;72;0;298;225;0;1;0;0;0;0;2001
SP;GUAPIACU;3634;2204;0;330;24;35;347;1;33;9;509;37;30;0;56;17;2;0;0;0;0;0;2001
SP;GUAPIARA;1569;901;0;196;1;21;201;0;3;5;218;1;17;0;4;1;0;0;0;0;0;0;2001
SP;GUARA;2867;1796;0;191;18;29;359;0;66;6;250;34;71;0;29;17;0;1;0;0;0;0;2001
SP;GUARACAI;1968;1101;0;251;5;17;284;0;3;5;227;15;13;0;43;4;0;0;0;0;0;0;2001
